,x1,x2,y
101,-4.89898989899,-4.89898989899,-1.02689900542
102,-4.79797979798,-4.89898989899,-0.964889892958
103,-4.69696969697,-4.89898989899,-0.853240643877
104,-4.59595959596,-4.89898989899,-0.788146485585
105,-4.49494949495,-4.89898989899,-0.759500193048
106,-4.39393939394,-4.89898989899,-0.665456544727
107,-4.29292929293,-4.89898989899,-0.595050289055
108,-4.19191919192,-4.89898989899,-0.549186069481
109,-4.09090909091,-4.89898989899,-0.510465696264
110,-3.9898989899,-4.89898989899,-0.514163430548
111,-3.88888888889,-4.89898989899,-0.191064802192
112,-3.78787878788,-4.89898989899,-0.186103485516
113,-3.68686868687,-4.89898989899,-0.128248536157
114,-3.58585858586,-4.89898989899,-0.106641608853
115,-3.48484848485,-4.89898989899,-0.0714529161094
116,-3.38383838384,-4.89898989899,-0.101386198976
117,-3.28282828283,-4.89898989899,-0.069606158678
118,-3.18181818182,-4.89898989899,-0.109248117452
119,-3.08080808081,-4.89898989899,-0.213048262519
120,-2.9797979798,-4.89898989899,-0.0229186496155
121,-2.87878787879,-4.89898989899,-0.131133498395
122,-2.77777777778,-4.89898989899,-0.108543744077
123,-2.67676767677,-4.89898989899,-0.109791858911
124,-2.57575757576,-4.89898989899,-0.202244388234
125,-2.47474747475,-4.89898989899,-0.271267875005
126,-2.37373737374,-4.89898989899,-0.205469540835
127,-2.27272727273,-4.89898989899,-0.410973670092
128,-2.17171717172,-4.89898989899,-0.358765028793
129,-2.07070707071,-4.89898989899,-0.501280077771
130,-1.9696969697,-4.89898989899,-0.617560717988
131,-1.86868686869,-4.89898989899,-0.577080022451
132,-1.76767676768,-4.89898989899,-0.703298601964
133,-1.66666666667,-4.89898989899,-0.912080558265
134,-1.56565656566,-4.89898989899,-0.979556702988
135,-1.46464646465,-4.89898989899,-0.880719126841
136,-1.36363636364,-4.89898989899,-0.840661532904
137,-1.26262626263,-4.89898989899,-0.839192405426
138,-1.16161616162,-4.89898989899,-0.850140083987
139,-1.06060606061,-4.89898989899,-0.793920302392
140,-0.959595959596,-4.89898989899,-0.774082887204
141,-0.858585858586,-4.89898989899,-0.68881810031
142,-0.757575757576,-4.89898989899,-0.713028671092
143,-0.656565656566,-4.89898989899,-0.666997631701
144,-0.555555555556,-4.89898989899,-0.728447953681
145,-0.454545454545,-4.89898989899,-0.566539018358
146,-0.353535353535,-4.89898989899,-0.480846045737
147,-0.252525252525,-4.89898989899,-0.499489596537
148,-0.151515151515,-4.89898989899,-0.411246881566
149,-0.0505050505051,-4.89898989899,-0.288085642734
150,0.0505050505051,-4.89898989899,-0.339547483401
151,0.151515151515,-4.89898989899,-0.272051603516
152,0.252525252525,-4.89898989899,-0.155773176228
153,0.353535353535,-4.89898989899,-0.11963081163
154,0.454545454545,-4.89898989899,-0.0854689717687
155,0.555555555556,-4.89898989899,0.0671503447478
156,0.656565656566,-4.89898989899,-0.0596844175875
157,0.757575757576,-4.89898989899,-0.0769496987202
158,0.858585858586,-4.89898989899,-0.202569291219
159,0.959595959596,-4.89898989899,-0.373400889536
160,1.06060606061,-4.89898989899,-0.519658074016
161,1.16161616162,-4.89898989899,-0.698215152302
162,1.26262626263,-4.89898989899,-0.717097388822
163,1.36363636364,-4.89898989899,-0.928215563315
164,1.46464646465,-4.89898989899,-1.15147135388
165,1.56565656566,-4.89898989899,-1.11998703775
166,1.66666666667,-4.89898989899,-1.35725537821
167,1.76767676768,-4.89898989899,-1.13717891617
168,1.86868686869,-4.89898989899,-1.06071837924
169,1.9696969697,-4.89898989899,-1.05915188663
170,2.07070707071,-4.89898989899,-0.882962493397
171,2.17171717172,-4.89898989899,-0.801818978489
172,2.27272727273,-4.89898989899,-0.780811557879
173,2.37373737374,-4.89898989899,-0.578408019138
174,2.47474747475,-4.89898989899,-0.616950272086
175,2.57575757576,-4.89898989899,-0.52790650354
176,2.67676767677,-4.89898989899,-0.355427209672
177,2.77777777778,-4.89898989899,-0.635268155297
178,2.87878787879,-4.89898989899,-0.675802112084
179,2.9797979798,-4.89898989899,-0.471543394339
180,3.08080808081,-4.89898989899,-0.348248845443
181,3.18181818182,-4.89898989899,-0.0652970443871
182,3.28282828283,-4.89898989899,0.167878938654
183,3.38383838384,-4.89898989899,0.339090746653
184,3.48484848485,-4.89898989899,0.443743232719
185,3.58585858586,-4.89898989899,0.660176930027
186,3.68686868687,-4.89898989899,0.792525803035
187,3.78787878788,-4.89898989899,1.04468409975
188,3.88888888889,-4.89898989899,1.2180947714
189,3.9898989899,-4.89898989899,1.12895018093
190,4.09090909091,-4.89898989899,1.15492776513
191,4.19191919192,-4.89898989899,1.09467998627
192,4.29292929293,-4.89898989899,1.13531229183
193,4.39393939394,-4.89898989899,1.08425798649
194,4.49494949495,-4.89898989899,0.983657908699
195,4.59595959596,-4.89898989899,1.04533402735
196,4.69696969697,-4.89898989899,1.00995391401
197,4.79797979798,-4.89898989899,0.898153418399
198,4.89898989899,-4.89898989899,0.969581933558
199,5.0,-4.89898989899,0.900117790278
200,-5.0,-4.79797979798,-1.05452501133
201,-4.89898989899,-4.79797979798,-1.10894168006
202,-4.79797979798,-4.79797979798,-0.973230138645
203,-4.69696969697,-4.79797979798,-0.953115220238
204,-4.59595959596,-4.79797979798,-0.813652858689
205,-4.49494949495,-4.79797979798,-0.886391545713
206,-4.39393939394,-4.79797979798,-0.741297908599
207,-4.29292929293,-4.79797979798,-0.685861509206
208,-4.19191919192,-4.79797979798,-0.707091040167
209,-4.09090909091,-4.79797979798,-0.611403766207
210,-3.9898989899,-4.79797979798,-0.359908833823
211,-3.88888888889,-4.79797979798,-0.12524497691
212,-3.78787878788,-4.79797979798,0.0393995738269
213,-3.68686868687,-4.79797979798,0.00741549581454
214,-3.58585858586,-4.79797979798,0.124296000094
215,-3.48484848485,-4.79797979798,0.0801053147372
216,-3.38383838384,-4.79797979798,0.0615491785815
217,-3.28282828283,-4.79797979798,0.142258263584
218,-3.18181818182,-4.79797979798,0.171248592859
219,-3.08080808081,-4.79797979798,0.15072353218
220,-2.9797979798,-4.79797979798,0.209922949346
221,-2.87878787879,-4.79797979798,0.254035907082
222,-2.77777777778,-4.79797979798,0.1222833296
223,-2.67676767677,-4.79797979798,0.14879245642
224,-2.57575757576,-4.79797979798,0.059302388601
225,-2.47474747475,-4.79797979798,-0.0420913163018
226,-2.37373737374,-4.79797979798,-0.0238764481434
227,-2.27272727273,-4.79797979798,-0.129445844435
228,-2.17171717172,-4.79797979798,-0.218430604144
229,-2.07070707071,-4.79797979798,-0.368987555246
230,-1.9696969697,-4.79797979798,-0.392221481281
231,-1.86868686869,-4.79797979798,-0.402923776548
232,-1.76767676768,-4.79797979798,-0.566298670284
233,-1.66666666667,-4.79797979798,-0.876678338918
234,-1.56565656566,-4.79797979798,-0.812787007096
235,-1.46464646465,-4.79797979798,-0.86643741483
236,-1.36363636364,-4.79797979798,-0.817323296845
237,-1.26262626263,-4.79797979798,-0.851783046305
238,-1.16161616162,-4.79797979798,-0.774103063966
239,-1.06060606061,-4.79797979798,-0.77304405533
240,-0.959595959596,-4.79797979798,-0.665762067131
241,-0.858585858586,-4.79797979798,-0.67787302811
242,-0.757575757576,-4.79797979798,-0.650321459925
243,-0.656565656566,-4.79797979798,-0.6257583383
244,-0.555555555556,-4.79797979798,-0.633204949556
245,-0.454545454545,-4.79797979798,-0.485079192273
246,-0.353535353535,-4.79797979798,-0.423671881532
247,-0.252525252525,-4.79797979798,-0.368361340694
248,-0.151515151515,-4.79797979798,-0.321470556923
249,-0.0505050505051,-4.79797979798,-0.208918540869
250,0.0505050505051,-4.79797979798,-0.169609578894
251,0.151515151515,-4.79797979798,-0.187739696753
252,0.252525252525,-4.79797979798,-0.190354360885
253,0.353535353535,-4.79797979798,-0.0798273053702
254,0.454545454545,-4.79797979798,0.0756359385498
255,0.555555555556,-4.79797979798,0.355688854798
256,0.656565656566,-4.79797979798,0.0944032600734
257,0.757575757576,-4.79797979798,-0.0636474355589
258,0.858585858586,-4.79797979798,-0.0474558007003
259,0.959595959596,-4.79797979798,-0.315983793388
260,1.06060606061,-4.79797979798,-0.346375291892
261,1.16161616162,-4.79797979798,-0.555668495367
262,1.26262626263,-4.79797979798,-0.604211956409
263,1.36363636364,-4.79797979798,-0.689344481769
264,1.46464646465,-4.79797979798,-0.870931959007
265,1.56565656566,-4.79797979798,-0.927527208843
266,1.66666666667,-4.79797979798,-1.11964470814
267,1.76767676768,-4.79797979798,-1.03959986893
268,1.86868686869,-4.79797979798,-0.977145672531
269,1.9696969697,-4.79797979798,-0.81504247837
270,2.07070707071,-4.79797979798,-0.765121822714
271,2.17171717172,-4.79797979798,-0.718165264499
272,2.27272727273,-4.79797979798,-0.609279877103
273,2.37373737374,-4.79797979798,-0.563202560964
274,2.47474747475,-4.79797979798,-0.422375608837
275,2.57575757576,-4.79797979798,-0.33213036657
276,2.67676767677,-4.79797979798,-0.600432015868
277,2.77777777778,-4.79797979798,-0.663135762868
278,2.87878787879,-4.79797979798,-0.658934142761
279,2.9797979798,-4.79797979798,-0.748559868986
280,3.08080808081,-4.79797979798,-0.602491764707
281,3.18181818182,-4.79797979798,-0.361740723155
282,3.28282828283,-4.79797979798,-0.144315726359
283,3.38383838384,-4.79797979798,0.0516310840381
284,3.48484848485,-4.79797979798,0.188460150558
285,3.58585858586,-4.79797979798,0.374847822427
286,3.68686868687,-4.79797979798,0.512564537521
287,3.78787878788,-4.79797979798,0.720929376797
288,3.88888888889,-4.79797979798,0.90889431743
289,3.9898989899,-4.79797979798,0.87090190359
290,4.09090909091,-4.79797979798,0.788384030417
291,4.19191919192,-4.79797979798,0.792375620034
292,4.29292929293,-4.79797979798,0.787295089187
293,4.39393939394,-4.79797979798,0.729023350883
294,4.49494949495,-4.79797979798,0.674396038116
295,4.59595959596,-4.79797979798,0.696873497401
296,4.69696969697,-4.79797979798,0.668681708719
297,4.79797979798,-4.79797979798,0.644131831681
298,4.89898989899,-4.79797979798,0.612924599599
299,5.0,-4.79797979798,0.444691793753
300,-5.0,-4.69696969697,-1.19219045645
301,-4.89898989899,-4.69696969697,-1.08149569802
302,-4.79797979798,-4.69696969697,-1.08688926975
303,-4.69696969697,-4.69696969697,-1.02927030166
304,-4.59595959596,-4.69696969697,-0.964112851288
305,-4.49494949495,-4.69696969697,-0.935781747505
306,-4.39393939394,-4.69696969697,-0.887378630068
307,-4.29292929293,-4.69696969697,-0.737403660262
308,-4.19191919192,-4.69696969697,-0.730790307733
309,-4.09090909091,-4.69696969697,-0.610106895503
310,-3.9898989899,-4.69696969697,-0.228781640526
311,-3.88888888889,-4.69696969697,-0.148650122995
312,-3.78787878788,-4.69696969697,0.143739523399
313,-3.68686868687,-4.69696969697,0.201971898082
314,-3.58585858586,-4.69696969697,0.370484198756
315,-3.48484848485,-4.69696969697,0.307415174915
316,-3.38383838384,-4.69696969697,0.321055271406
317,-3.28282828283,-4.69696969697,0.378140287586
318,-3.18181818182,-4.69696969697,0.317662242981
319,-3.08080808081,-4.69696969697,0.329414001387
320,-2.9797979798,-4.69696969697,0.310682947346
321,-2.87878787879,-4.69696969697,0.397908111544
322,-2.77777777778,-4.69696969697,0.33032297568
323,-2.67676767677,-4.69696969697,0.338291758817
324,-2.57575757576,-4.69696969697,0.245368339385
325,-2.47474747475,-4.69696969697,0.214299363394
326,-2.37373737374,-4.69696969697,0.174953764106
327,-2.27272727273,-4.69696969697,0.191165712739
328,-2.17171717172,-4.69696969697,0.0921809109645
329,-2.07070707071,-4.69696969697,-0.0785837304657
330,-1.9696969697,-4.69696969697,-0.129367570332
331,-1.86868686869,-4.69696969697,-0.269825880904
332,-1.76767676768,-4.69696969697,-0.614973432955
333,-1.66666666667,-4.69696969697,-0.782794378406
334,-1.56565656566,-4.69696969697,-0.863138254896
335,-1.46464646465,-4.69696969697,-0.71408959614
336,-1.36363636364,-4.69696969697,-0.734172849824
337,-1.26262626263,-4.69696969697,-0.796783917971
338,-1.16161616162,-4.69696969697,-0.582320121593
339,-1.06060606061,-4.69696969697,-0.622186184675
340,-0.959595959596,-4.69696969697,-0.706477136159
341,-0.858585858586,-4.69696969697,-0.560920626505
342,-0.757575757576,-4.69696969697,-0.442331659096
343,-0.656565656566,-4.69696969697,-0.554444911799
344,-0.555555555556,-4.69696969697,-0.534585532588
345,-0.454545454545,-4.69696969697,-0.474620326183
346,-0.353535353535,-4.69696969697,-0.351767354075
347,-0.252525252525,-4.69696969697,-0.334674180875
348,-0.151515151515,-4.69696969697,-0.264525532949
349,-0.0505050505051,-4.69696969697,-0.207609381331
350,0.0505050505051,-4.69696969697,-0.139128697944
351,0.151515151515,-4.69696969697,-0.0600684512903
352,0.252525252525,-4.69696969697,-0.0947749572113
353,0.353535353535,-4.69696969697,0.0110789140218
354,0.454545454545,-4.69696969697,0.291471612121
355,0.555555555556,-4.69696969697,0.395169251352
356,0.656565656566,-4.69696969697,0.21134184803
357,0.757575757576,-4.69696969697,0.068752115149
358,0.858585858586,-4.69696969697,0.0236499196142
359,0.959595959596,-4.69696969697,-0.0969453236101
360,1.06060606061,-4.69696969697,-0.179058304169
361,1.16161616162,-4.69696969697,-0.346782114294
362,1.26262626263,-4.69696969697,-0.435475344792
363,1.36363636364,-4.69696969697,-0.484414071979
364,1.46464646465,-4.69696969697,-0.737293706357
365,1.56565656566,-4.69696969697,-0.769511095286
366,1.66666666667,-4.69696969697,-0.992107151327
367,1.76767676768,-4.69696969697,-0.93202852605
368,1.86868686869,-4.69696969697,-0.748344399326
369,1.9696969697,-4.69696969697,-0.720923362961
370,2.07070707071,-4.69696969697,-0.613578062406
371,2.17171717172,-4.69696969697,-0.53830032061
372,2.27272727273,-4.69696969697,-0.434474858833
373,2.37373737374,-4.69696969697,-0.41226242112
374,2.47474747475,-4.69696969697,-0.204919567768
375,2.57575757576,-4.69696969697,-0.505650875627
376,2.67676767677,-4.69696969697,-0.591766075
377,2.77777777778,-4.69696969697,-0.806258130912
378,2.87878787879,-4.69696969697,-0.882205381176
379,2.9797979798,-4.69696969697,-0.809938037887
380,3.08080808081,-4.69696969697,-0.817983564338
381,3.18181818182,-4.69696969697,-0.598837575669
382,3.28282828283,-4.69696969697,-0.468506320021
383,3.38383838384,-4.69696969697,-0.269975977538
384,3.48484848485,-4.69696969697,-0.0492252001224
385,3.58585858586,-4.69696969697,0.0052093935679
386,3.68686868687,-4.69696969697,0.251323916223
387,3.78787878788,-4.69696969697,0.402259204668
388,3.88888888889,-4.69696969697,0.608658934122
389,3.9898989899,-4.69696969697,0.482386224604
390,4.09090909091,-4.69696969697,0.545528497006
391,4.19191919192,-4.69696969697,0.535783266141
392,4.29292929293,-4.69696969697,0.403163612043
393,4.39393939394,-4.69696969697,0.461971990899
394,4.49494949495,-4.69696969697,0.464157885512
395,4.59595959596,-4.69696969697,0.458757160764
396,4.69696969697,-4.69696969697,0.418310446221
397,4.79797979798,-4.69696969697,0.361804110602
398,4.89898989899,-4.69696969697,0.300156974836
399,5.0,-4.69696969697,0.178309026278
400,-5.0,-4.59595959596,-1.3379550249
401,-4.89898989899,-4.59595959596,-1.20592715956
402,-4.79797979798,-4.59595959596,-1.15739436716
403,-4.69696969697,-4.59595959596,-1.09771170539
404,-4.59595959596,-4.59595959596,-0.937429537375
405,-4.49494949495,-4.59595959596,-0.899748482338
406,-4.39393939394,-4.59595959596,-0.962698998863
407,-4.29292929293,-4.59595959596,-0.900566678979
408,-4.19191919192,-4.59595959596,-0.549028205778
409,-4.09090909091,-4.59595959596,-0.448512918579
410,-3.9898989899,-4.59595959596,-0.192327969519
411,-3.88888888889,-4.59595959596,0.0350323376739
412,-3.78787878788,-4.59595959596,0.166180049622
413,-3.68686868687,-4.59595959596,0.367955110148
414,-3.58585858586,-4.59595959596,0.40746281205
415,-3.48484848485,-4.59595959596,0.599560629154
416,-3.38383838384,-4.59595959596,0.58801449773
417,-3.28282828283,-4.59595959596,0.608136325502
418,-3.18181818182,-4.59595959596,0.560681160361
419,-3.08080808081,-4.59595959596,0.559406300735
420,-2.9797979798,-4.59595959596,0.651314515469
421,-2.87878787879,-4.59595959596,0.619198485704
422,-2.77777777778,-4.59595959596,0.600054708531
423,-2.67676767677,-4.59595959596,0.604367777223
424,-2.57575757576,-4.59595959596,0.425173421564
425,-2.47474747475,-4.59595959596,0.434619659882
426,-2.37373737374,-4.59595959596,0.293187057273
427,-2.27272727273,-4.59595959596,0.311424528431
428,-2.17171717172,-4.59595959596,0.184153998244
429,-2.07070707071,-4.59595959596,0.0687810882621
430,-1.9696969697,-4.59595959596,0.0218303506521
431,-1.86868686869,-4.59595959596,-0.330186103106
432,-1.76767676768,-4.59595959596,-0.471788949605
433,-1.66666666667,-4.59595959596,-0.775650721974
434,-1.56565656566,-4.59595959596,-0.71894025785
435,-1.46464646465,-4.59595959596,-0.728063216584
436,-1.36363636364,-4.59595959596,-0.63285444415
437,-1.26262626263,-4.59595959596,-0.631385913676
438,-1.16161616162,-4.59595959596,-0.605945093058
439,-1.06060606061,-4.59595959596,-0.569821542487
440,-0.959595959596,-4.59595959596,-0.605389225696
441,-0.858585858586,-4.59595959596,-0.584360851209
442,-0.757575757576,-4.59595959596,-0.459280281815
443,-0.656565656566,-4.59595959596,-0.456586989868
444,-0.555555555556,-4.59595959596,-0.489142299131
445,-0.454545454545,-4.59595959596,-0.405707462875
446,-0.353535353535,-4.59595959596,-0.343418696402
447,-0.252525252525,-4.59595959596,-0.231891239097
448,-0.151515151515,-4.59595959596,-0.285531085936
449,-0.0505050505051,-4.59595959596,-0.186290313673
450,0.0505050505051,-4.59595959596,-0.126329505251
451,0.151515151515,-4.59595959596,-0.10304704785
452,0.252525252525,-4.59595959596,0.0646089809373
453,0.353535353535,-4.59595959596,0.226573045392
454,0.454545454545,-4.59595959596,0.368703988755
455,0.555555555556,-4.59595959596,0.274551041603
456,0.656565656566,-4.59595959596,0.295969183617
457,0.757575757576,-4.59595959596,0.260741299767
458,0.858585858586,-4.59595959596,0.240842140403
459,0.959595959596,-4.59595959596,0.0723877350506
460,1.06060606061,-4.59595959596,-0.0494163834087
461,1.16161616162,-4.59595959596,-0.177706171337
462,1.26262626263,-4.59595959596,-0.371432503071
463,1.36363636364,-4.59595959596,-0.393831202371
464,1.46464646465,-4.59595959596,-0.461804401005
465,1.56565656566,-4.59595959596,-0.677427732671
466,1.66666666667,-4.59595959596,-0.840313238774
467,1.76767676768,-4.59595959596,-0.659628026659
468,1.86868686869,-4.59595959596,-0.605357525123
469,1.9696969697,-4.59595959596,-0.538493673682
470,2.07070707071,-4.59595959596,-0.460508992835
471,2.17171717172,-4.59595959596,-0.39163883691
472,2.27272727273,-4.59595959596,-0.36423777107
473,2.37373737374,-4.59595959596,-0.201284324163
474,2.47474747475,-4.59595959596,-0.384405997026
475,2.57575757576,-4.59595959596,-0.504181437571
476,2.67676767677,-4.59595959596,-0.762001415995
477,2.77777777778,-4.59595959596,-0.859892596048
478,2.87878787879,-4.59595959596,-0.936962029046
479,2.9797979798,-4.59595959596,-0.93650431923
480,3.08080808081,-4.59595959596,-1.01497146061
481,3.18181818182,-4.59595959596,-0.962943247914
482,3.28282828283,-4.59595959596,-0.811574269235
483,3.38383838384,-4.59595959596,-0.656336107128
484,3.48484848485,-4.59595959596,-0.478295408541
485,3.58585858586,-4.59595959596,-0.134599943644
486,3.68686868687,-4.59595959596,-0.0952274768333
487,3.78787878788,-4.59595959596,0.102389807104
488,3.88888888889,-4.59595959596,0.298255861055
489,3.9898989899,-4.59595959596,0.245295912461
490,4.09090909091,-4.59595959596,0.20002074066
491,4.19191919192,-4.59595959596,0.20226356403
492,4.29292929293,-4.59595959596,0.207557870855
493,4.39393939394,-4.59595959596,0.196788330808
494,4.49494949495,-4.59595959596,0.183680319896
495,4.59595959596,-4.59595959596,0.130540231633
496,4.69696969697,-4.59595959596,0.0193552846195
497,4.79797979798,-4.59595959596,0.000780540521746
498,4.89898989899,-4.59595959596,-0.0588127893642
499,5.0,-4.59595959596,-0.137929255317
500,-5.0,-4.49494949495,-1.31973722215
501,-4.89898989899,-4.49494949495,-1.29970634581
502,-4.79797979798,-4.49494949495,-1.15473679233
503,-4.69696969697,-4.49494949495,-1.10152229059
504,-4.59595959596,-4.49494949495,-1.06972232267
505,-4.49494949495,-4.49494949495,-1.00843565196
506,-4.39393939394,-4.49494949495,-1.13952411181
507,-4.29292929293,-4.49494949495,-0.836344754558
508,-4.19191919192,-4.49494949495,-0.669322110032
509,-4.09090909091,-4.49494949495,-0.320124440197
510,-3.9898989899,-4.49494949495,-0.0379841994499
511,-3.88888888889,-4.49494949495,0.232599629301
512,-3.78787878788,-4.49494949495,0.346252724483
513,-3.68686868687,-4.49494949495,0.468370675866
514,-3.58585858586,-4.49494949495,0.50871376146
515,-3.48484848485,-4.49494949495,0.590100836852
516,-3.38383838384,-4.49494949495,0.73340867955
517,-3.28282828283,-4.49494949495,0.798502277434
518,-3.18181818182,-4.49494949495,0.758488275073
519,-3.08080808081,-4.49494949495,0.770787307206
520,-2.9797979798,-4.49494949495,0.853574988427
521,-2.87878787879,-4.49494949495,0.835502191604
522,-2.77777777778,-4.49494949495,0.786129882857
523,-2.67676767677,-4.49494949495,0.718662406715
524,-2.57575757576,-4.49494949495,0.696951321438
525,-2.47474747475,-4.49494949495,0.724793022486
526,-2.37373737374,-4.49494949495,0.5731984189
527,-2.27272727273,-4.49494949495,0.535481603266
528,-2.17171717172,-4.49494949495,0.416053372301
529,-2.07070707071,-4.49494949495,0.208978810861
530,-1.9696969697,-4.49494949495,0.030872584674
531,-1.86868686869,-4.49494949495,-0.285307474086
532,-1.76767676768,-4.49494949495,-0.458098909438
533,-1.66666666667,-4.49494949495,-0.56129089098
534,-1.56565656566,-4.49494949495,-0.676483303676
535,-1.46464646465,-4.49494949495,-0.633852730003
536,-1.36363636364,-4.49494949495,-0.611460135854
537,-1.26262626263,-4.49494949495,-0.528198478925
538,-1.16161616162,-4.49494949495,-0.653442103449
539,-1.06060606061,-4.49494949495,-0.622969072774
540,-0.959595959596,-4.49494949495,-0.414543257631
541,-0.858585858586,-4.49494949495,-0.495848475314
542,-0.757575757576,-4.49494949495,-0.57245679095
543,-0.656565656566,-4.49494949495,-0.513441379545
544,-0.555555555556,-4.49494949495,-0.409934212592
545,-0.454545454545,-4.49494949495,-0.348242103434
546,-0.353535353535,-4.49494949495,-0.300945563788
547,-0.252525252525,-4.49494949495,-0.276604960115
548,-0.151515151515,-4.49494949495,-0.18705852293
549,-0.0505050505051,-4.49494949495,-0.151387151047
550,0.0505050505051,-4.49494949495,-0.108238731921
551,0.151515151515,-4.49494949495,0.137555004678
552,0.252525252525,-4.49494949495,0.142144409723
553,0.353535353535,-4.49494949495,0.29341308987
554,0.454545454545,-4.49494949495,0.452499920353
555,0.555555555556,-4.49494949495,0.659283971415
556,0.656565656566,-4.49494949495,0.46772025747
557,0.757575757576,-4.49494949495,0.440593284075
558,0.858585858586,-4.49494949495,0.311814933965
559,0.959595959596,-4.49494949495,0.24594880351
560,1.06060606061,-4.49494949495,0.063622732114
561,1.16161616162,-4.49494949495,-0.0256979623467
562,1.26262626263,-4.49494949495,-0.140019149956
563,1.36363636364,-4.49494949495,-0.352039229144
564,1.46464646465,-4.49494949495,-0.417333945229
